# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 400, "has_base": true, "source": "phase1_diffusion_selected", "note": "condition=easy; checkpoint=policy_precision.pt; gain=0.87; q_noise=0.002"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
1.500000,-0.12661740,0.01154363,-0.67556936,1.70243335,-0.91938543,-0.30580413,-2.91589904,0.241027,0.064694,0.100058,0.241682,0.064764,0.100000,-0.019842,-0.002507,0.010000,-0.00010881,-0.00069540,0.00080447,0.99999943,1
1.520000,-0.12810403,0.02122570,-0.68443382,1.70501518,-0.91991371,-0.30611455,-2.91404939,0.239259,0.062769,0.100063,0.239991,0.062905,0.100000,-0.019372,-0.004974,0.010000,-0.00021650,-0.00062392,0.00084043,0.99999943,1
1.540000,-0.12907937,0.03149562,-0.69385952,1.70696867,-0.92096508,-0.30632520,-2.91198659,0.237555,0.060786,0.100066,0.238359,0.060994,0.100000,-0.018596,-0.007362,0.010000,-0.00032078,-0.00054260,0.00086316,0.99999943,1
1.560000,-0.12941796,0.04228349,-0.70374274,1.70812821,-0.92248338,-0.30640364,-2.90973449,0.235933,0.058750,0.100072,0.236788,0.059033,0.100000,-0.017526,-0.009635,0.010000,-0.00042001,-0.00045273,0.00087229,0.99999943,1
1.580000,-0.12897627,0.05352877,-0.71401358,1.70833933,-0.92450577,-0.30631801,-2.90728831,0.234384,0.056660,0.100089,0.235279,0.057023,0.100000,-0.016180,-0.011756,0.010000,-0.00051263,-0.00035571,0.00086768,0.99999943,1
1.600000,-0.12766054,0.06505768,-0.72459733,1.70748580,-0.92699057,-0.30600414,-2.90464139,0.232913,0.054525,0.100104,0.233834,0.054967,0.100000,-0.014579,-0.013691,0.010000,-0.00059717,-0.00025307,0.00084941,0.99999943,1
1.620000,-0.12536232,0.07675432,-0.73537385,1.70544577,-0.92988718,-0.30545947,-2.90180874,0.231530,0.052345,0.100121,0.232454,0.052866,0.100000,-0.012748,-0.015410,0.010000,-0.00067228,-0.00014642,0.00081777,0.99999943,1
1.640000,-0.12204520,0.08846477,-0.74628216,1.70210814,-0.93320036,-0.30462784,-2.89875460,0.230223,0.050127,0.100127,0.231141,0.050723,0.100000,-0.010717,-0.016887,0.010000,-0.00073679,-0.00003746,0.00077325,0.99999943,1
1.660000,-0.11757695,0.10011324,-0.75718051,1.69737971,-0.93687278,-0.30351579,-2.89550257,0.229000,0.047870,0.100140,0.229895,0.048540,0.100000,-0.008516,-0.018097,0.010000,-0.00078966,0.00007211,0.00071654,0.99999943,1
1.680000,-0.11197607,0.11152721,-0.76800644,1.69123518,-0.94083911,-0.30212632,-2.89201021,0.227858,0.045587,0.100141,0.228719,0.046319,0.100000,-0.006180,-0.019021,0.010000,-0.00083007,0.00018056,0.00064854,0.99999943,1
1.700000,-0.10516606,0.12262471,-0.77860248,1.68362856,-0.94508666,-0.30050862,-2.88825083,0.226794,0.043280,0.100148,0.227614,0.044062,0.100000,-0.003748,-0.019646,0.010000,-0.00085737,0.00028618,0.00057032,0.99999943,1
1.720000,-0.09711306,0.13318925,-0.78886497,1.67451608,-0.94950455,-0.29868975,-2.88419580,0.225820,0.040946,0.100146,0.226580,0.041772,0.100000,-0.001256,-0.019961,0.010000,-0.00087113,0.00038729,0.00048311,0.99999943,1
1.740000,-0.08786519,0.14320785,-0.79877698,1.66392243,-0.95407826,-0.29674691,-2.87978506,0.224903,0.038596,0.100132,0.225618,0.039450,0.100000,0.001256,-0.019961,0.010000,-0.00087113,0.00048230,0.00038827,0.99999943,1
1.760000,-0.07738692,0.15251435,-0.80818868,1.65191746,-0.95872957,-0.29477620,-2.87497044,0.224054,0.036236,0.100107,0.224730,0.037099,0.100000,0.003748,-0.019646,0.010000,-0.00085737,0.00056971,0.00028731,0.99999943,1
1.780000,-0.06575945,0.16103972,-0.81697267,1.63858056,-0.96337193,-0.29284337,-2.86969757,0.223283,0.033879,0.100076,0.223915,0.034721,0.100000,0.006180,-0.019021,0.010000,-0.00083007,0.00064813,0.00018180,0.99999943,1
1.800000,-0.05289760,0.16867092,-0.82500941,1.62402177,-0.96798015,-0.29107937,-2.86392355,0.222583,0.031521,0.100046,0.223177,0.032319,0.100000,0.008516,-0.018097,0.010000,-0.00078966,0.00071633,0.00007341,0.99999943,1
1.820000,-0.03882897,0.17533550,-0.83220607,1.60836458,-0.97246784,-0.28960308,-2.85761118,0.221960,0.029168,0.100015,0.222513,0.029895,0.100000,0.010717,-0.016887,0.010000,-0.00073679,0.00077323,-0.00003616,0.99999943,1
1.840000,-0.02362286,0.18096824,-0.83845431,1.59178030,-0.97678065,-0.28846657,-2.85087299,0.221416,0.026831,0.099985,0.221927,0.027451,0.100000,0.012748,-0.015410,0.010000,-0.00067228,0.00081791,-0.00014516,0.99999943,1
1.860000,-0.00729348,0.18554042,-0.84370184,1.57441962,-0.98091859,-0.28763145,-2.84385586,0.220941,0.024510,0.099953,0.221417,0.024991,0.100000,0.014579,-0.013691,0.010000,-0.00059717,0.00084968,-0.00025190,0.99999943,1
1.880000,0.01007914,0.18906775,-0.84779936,1.55639684,-0.98489505,-0.28702018,-2.83668900,0.220542,0.022203,0.099932,0.220985,0.022515,0.100000,0.016180,-0.011756,0.010000,-0.00051263,0.00086803,-0.00035467,0.99999943,1
1.900000,0.02835340,0.19155894,-0.85070169,1.53785062,-0.98868906,-0.28652874,-2.82956362,0.220218,0.019912,0.099916,0.220631,0.020027,0.100000,0.017526,-0.009635,0.010000,-0.00042001,0.00087267,-0.00045185,0.99999943,1
1.920000,0.04743003,0.19307014,-0.85229236,1.51880050,-0.99230838,-0.28597751,-2.82265091,0.219978,0.017615,0.099911,0.220355,0.017529,0.100000,0.018596,-0.007362,0.010000,-0.00032078,0.00086353,-0.00054192,0.99999943,1
1.940000,0.06711714,0.19364214,-0.85255033,1.49927616,-0.99573308,-0.28524697,-2.81608534,0.219820,0.015297,0.099909,0.220158,0.015023,0.100000,0.019372,-0.004974,0.010000,-0.00021650,0.00084075,-0.00062344,0.99999943,1
1.960000,0.08719563,0.19331898,-0.85140717,1.47945631,-0.99898046,-0.28418359,-2.81002426,0.219755,0.012966,0.099912,0.220039,0.012513,0.100000,0.019842,-0.002507,0.010000,-0.00010882,0.00080469,-0.00069513,0.99999943,1
1.980000,0.10744806,0.19218643,-0.84889156,1.45935977,-1.00203574,-0.28266644,-2.80452204,0.219774,0.010603,0.099914,0.220000,0.010000,0.100000,0.020000,0.000000,0.010000,0.00000057,0.00075592,-0.00075584,0.99999943,1
2.000000,0.12770230,0.19028486,-0.84500575,1.43912101,-1.00481892,-0.28063187,-2.79958963,0.219892,0.008204,0.099914,0.220039,0.007487,0.100000,0.019842,0.002507,0.010000,0.00010993,0.00069522,-0.00080462,0.99999943,1
2.020000,0.14767393,0.18762398,-0.83985996,1.41887176,-1.00731790,-0.27813268,-2.79524231,0.220091,0.005775,0.099898,0.220158,0.004977,0.100000,0.019372,0.004974,0.010000,0.00021755,0.00062355,-0.00084070,0.99999943,1
2.040000,0.16720365,0.18423742,-0.83349001,1.39867878,-1.00949168,-0.27512315,-2.79146767,0.220377,0.003301,0.099868,0.220355,0.002471,0.100000,0.018596,0.007362,0.010000,0.00032172,0.00054205,-0.00086350,0.99999943,1
2.060000,0.18608072,0.18022943,-0.82600921,1.37869978,-1.01127648,-0.27164635,-2.78819609,0.220745,0.000789,0.099828,0.220631,-0.000027,0.100000,0.017526,0.009635,0.010000,0.00042080,0.00045199,-0.00087267,0.99999943,1
2.080000,0.20403822,0.17561963,-0.81746459,1.35919511,-1.01262522,-0.26780304,-2.78538752,0.221204,-0.001733,0.099793,0.220985,-0.002515,0.100000,0.016180,0.011756,0.010000,0.00051325,0.00035481,-0.00086805,0.99999943,1
2.100000,0.22099346,0.17036951,-0.80803919,1.34034967,-1.01349175,-0.26369321,-2.78293514,0.221739,-0.004257,0.099754,0.221417,-0.004991,0.100000,0.014579,0.013691,0.010000,0.00059759,0.00025205,-0.00084972,0.99999943,1
