# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 1550, "has_base": true, "source": "task_ik_6d", "note": "draw/turn phases, base 1s jitter + smooth facing turns"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
0.800000,-0.03794609,-0.05149613,-0.27431225,1.61261818,-1.24395887,-0.01718011,-3.13742890,0.300040,0.032179,0.150645,0.300000,0.032150,0.150660,0.006180,-0.019021,0.000000,-0.00083007,0.00064813,0.00018180,0.99999943,1
0.820000,-0.03124758,-0.04231552,-0.27991598,1.60542072,-1.24731406,-0.01713652,-3.13526966,0.300038,0.030900,0.151438,0.300000,0.030866,0.151452,0.008516,-0.018097,0.000000,-0.00078966,0.00071633,0.00007341,0.99999943,1
0.840000,-0.02365894,-0.03372573,-0.28497786,1.59727612,-1.25065225,-0.01688847,-3.13306993,0.300035,0.029602,0.152198,0.300000,0.029564,0.152211,0.010717,-0.016887,0.000000,-0.00073679,0.00077323,-0.00003616,0.99999943,1
0.860000,-0.01523975,-0.02586202,-0.28934062,1.58825139,-1.25400416,-0.01642909,-3.13086204,0.300033,0.028285,0.152925,0.300000,0.028242,0.152937,0.012748,-0.015410,0.000000,-0.00067228,0.00081791,-0.00014516,0.99999943,1
0.880000,-0.00606294,-0.01885089,-0.29285958,1.57842796,-1.25739609,-0.01575540,-3.12867866,0.300029,0.026950,0.153619,0.300000,0.026903,0.153630,0.014579,-0.013691,0.000000,-0.00059717,0.00084968,-0.00025190,0.99999943,1
0.900000,0.00378735,-0.01280569,-0.29540619,1.56789932,-1.26085029,-0.01486825,-3.12655198,0.300026,0.025597,0.154279,0.300000,0.025547,0.154290,0.016180,-0.011756,0.000000,-0.00051263,0.00086803,-0.00035467,0.99999943,1
0.920000,0.01421701,-0.00782472,-0.29687013,1.55676952,-1.26438452,-0.01377211,-3.12451334,0.300022,0.024228,0.154904,0.300000,0.024174,0.154914,0.017526,-0.009635,0.000000,-0.00042001,0.00087267,-0.00045185,0.99999943,1
0.940000,0.02512345,-0.00398954,-0.29716097,1.54515153,-1.26801161,-0.01247476,-3.12259281,0.300017,0.022843,0.155495,0.300000,0.022787,0.155505,0.018596,-0.007362,0.000000,-0.00032078,0.00086353,-0.00054192,0.99999943,1
0.960000,0.03639724,-0.00136363,-0.29620964,1.53316528,-1.27173916,-0.01098688,-3.12081867,0.300012,0.021443,0.156051,0.300000,0.021385,0.156060,0.019372,-0.004974,0.000000,-0.00021650,0.00084075,-0.00062344,0.99999943,1
0.980000,0.04792396,0.00000873,-0.29396954,1.52093553,-1.27556935,-0.00932168,-3.11921696,0.300007,0.020029,0.156571,0.300000,0.019969,0.156579,0.019842,-0.002507,0.000000,-0.00010881,0.00080469,-0.00069513,0.99999943,1
1.000000,0.05958615,0.00010317,-0.29041729,1.50858970,-1.27949886,-0.00749444,-3.11781093,0.300002,0.018602,0.157056,0.300000,0.018541,0.157063,0.020000,-0.000000,0.000000,0.00000057,0.00075592,-0.00075584,0.99999943,1
1.020000,0.07126530,-0.00108431,-0.28555320,1.49625552,-1.28351889,-0.00552202,-3.11662058,0.299997,0.017163,0.157504,0.300000,0.017101,0.157511,0.019842,0.002507,0.000000,0.00010993,0.00069522,-0.00080462,0.99999943,1
1.040000,0.08284394,-0.00353738,-0.27940137,1.48405882,-1.28761527,-0.00342250,-3.11566212,0.299992,0.015712,0.157917,0.300000,0.015650,0.157923,0.019372,0.004974,0.000000,0.00021755,0.00062355,-0.00084070,0.99999943,1
