# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 400, "has_base": true, "source": "phase1_diffusion_selected", "note": "condition=medium; checkpoint=policy_precision.pt; gain=0.9; q_noise=0.002"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
2.140000,0.26960757,0.10449262,-0.85120946,1.28838718,-0.91139138,-0.36472517,-2.66629410,0.223144,-0.008090,0.100186,0.222513,-0.009895,0.100000,0.010717,0.016887,0.027724,0.00073684,0.00003632,-0.00077330,0.99999943,1
2.160000,0.28382984,0.10506644,-0.83659762,1.27130353,-0.91544384,-0.35647753,-2.66904116,0.224001,-0.010850,0.100007,0.223177,-0.012319,0.100000,0.008516,0.018097,0.026423,0.00078956,-0.00007325,-0.00071643,0.99999943,1
2.180000,0.29615614,0.10600252,-0.82096797,1.25607121,-0.91976142,-0.34723863,-2.67312813,0.224919,-0.013597,0.099848,0.223915,-0.014721,0.100000,0.006180,0.019021,0.024863,0.00082984,-0.00018164,-0.00064824,0.99999943,1
2.200000,0.30649874,0.10713983,-0.80465025,1.24276507,-0.92420506,-0.33715543,-2.67843246,0.225861,-0.016308,0.099703,0.224730,-0.017099,0.100000,0.003748,0.019646,0.023068,0.00085704,-0.00028715,-0.00056983,0.99999943,1
2.220000,0.31489655,0.10826972,-0.78781611,1.23145688,-0.92864251,-0.32636833,-2.68482542,0.226833,-0.018966,0.099579,0.225618,-0.019450,0.100000,0.001256,0.019961,0.021068,0.00087076,-0.00038813,-0.00048243,0.99999943,1
2.240000,0.32140854,0.10923968,-0.77063739,1.22222888,-0.93297184,-0.31499895,-2.69217300,0.227842,-0.021547,0.099484,0.226580,-0.021772,0.100000,-0.001256,0.019961,0.018893,0.00087076,-0.00048298,-0.00038743,0.99999943,1
2.260000,0.32612899,0.10994468,-0.75337505,1.21504724,-0.93715441,-0.30315742,-2.70031047,0.228872,-0.024036,0.099413,0.227614,-0.024062,0.100000,-0.003748,0.019646,0.016577,0.00085704,-0.00057020,-0.00028633,0.99999943,1
2.280000,0.32913688,0.11026622,-0.73613113,1.20981610,-0.94122082,-0.29103878,-2.70908189,0.229930,-0.026430,0.099372,0.228719,-0.026319,0.100000,-0.006180,0.019021,0.014158,0.00082984,-0.00064844,-0.00018072,0.99999943,1
2.300000,0.33060828,0.11009017,-0.71900749,1.20641398,-0.94513357,-0.27875400,-2.71826863,0.231043,-0.028729,0.099361,0.229896,-0.028540,0.100000,-0.008516,0.018097,0.011674,0.00078956,-0.00071645,-0.00007227,0.99999943,1
2.320000,0.33076388,0.10940691,-0.70220327,1.20474422,-0.94897258,-0.26648417,-2.72769856,0.232192,-0.030932,0.099371,0.231141,-0.030723,0.100000,-0.010717,0.016887,0.009162,0.00073684,-0.00077317,0.00003730,0.99999943,1
2.340000,0.32982907,0.10814026,-0.68577170,1.20461619,-0.95277888,-0.25438952,-2.73713899,0.233401,-0.033053,0.099400,0.232454,-0.032866,0.100000,-0.012748,0.015410,0.006665,0.00067252,-0.00081771,0.00014626,0.99999943,1
2.360000,0.32798454,0.10633349,-0.66993111,1.20581794,-0.95658094,-0.24267212,-2.74637866,0.234654,-0.035098,0.099433,0.233834,-0.034967,0.100000,-0.014579,0.013691,0.004219,0.00059759,-0.00084938,0.00025291,0.99999943,1
2.380000,0.32546741,0.10399736,-0.65480220,1.20816815,-0.96034247,-0.23152861,-2.75518584,0.235965,-0.037076,0.099460,0.235279,-0.037023,0.100000,-0.016180,0.011756,0.001865,0.00051325,-0.00086767,0.00035556,0.99999943,1
2.400000,0.32245386,0.10120397,-0.64048749,1.21147931,-0.96402591,-0.22112288,-2.76344180,0.237345,-0.038993,0.099488,0.236788,-0.039033,0.100000,-0.017526,0.009635,-0.000361,0.00042080,-0.00087229,0.00045259,0.99999943,1
2.420000,0.31914878,0.09807752,-0.62720966,1.21552575,-0.96758276,-0.21158795,-2.77092385,0.238780,-0.040856,0.099503,0.238359,-0.040994,0.100000,-0.018596,0.007362,-0.002423,0.00032172,-0.00086318,0.00054248,0.99999943,1
2.440000,0.31573316,0.09474708,-0.61515594,1.22004962,-0.97094476,-0.20303030,-2.77750945,0.240261,-0.042679,0.099501,0.239991,-0.042905,0.100000,-0.019372,0.004974,-0.004289,0.00021755,-0.00084047,0.00062381,0.99999943,1
2.460000,0.31236535,0.09127954,-0.60439932,1.22485077,-0.97401863,-0.19546084,-2.78319907,0.241804,-0.044466,0.099487,0.241682,-0.044764,0.100000,-0.019842,0.002507,-0.005931,0.00010993,-0.00080453,0.00069530,0.99999943,1
2.480000,0.30913422,0.08770896,-0.59507453,1.22976625,-0.97673213,-0.18888852,-2.78790545,0.243407,-0.046206,0.099456,0.243431,-0.046569,0.100000,-0.020000,-0.000000,-0.007321,0.00000057,-0.00075592,0.00075584,0.99999943,1
2.500000,0.30611923,0.08409225,-0.58719832,1.23458767,-0.97910517,-0.18325897,-2.79161000,0.245070,-0.047901,0.099420,0.245236,-0.048317,0.100000,-0.019842,-0.002507,-0.008437,-0.00010882,-0.00069540,0.00080447,0.99999943,1
2.520000,0.30346647,0.08041916,-0.58082819,1.23911226,-0.98108679,-0.17852312,-2.79433322,0.246793,-0.049555,0.099371,0.247095,-0.050009,0.100000,-0.019372,-0.004974,-0.009263,-0.00021650,-0.00062392,0.00084043,0.99999943,1
2.540000,0.30125049,0.07666604,-0.57590288,1.24317622,-0.98269373,-0.17452611,-2.79612565,0.248588,-0.051164,0.099319,0.249006,-0.051641,0.100000,-0.018596,-0.007363,-0.009785,-0.00032078,-0.00054260,0.00086316,0.99999943,1
2.560000,0.29954407,0.07282131,-0.57237375,1.24664223,-0.98394179,-0.17113489,-2.79705453,0.250454,-0.052724,0.099272,0.250967,-0.053212,0.100000,-0.017526,-0.009635,-0.009996,-0.00042002,-0.00045272,0.00087229,0.99999943,1
2.580000,0.29843736,0.06886523,-0.57016551,1.24936759,-0.98485768,-0.16824012,-2.79716563,0.252389,-0.054232,0.099236,0.252977,-0.054721,0.100000,-0.016180,-0.011756,-0.009890,-0.00051263,-0.00035571,0.00086768,0.99999943,1
2.600000,0.29804721,0.06472357,-0.56915706,1.25115407,-0.98546183,-0.16569892,-2.79654574,0.254399,-0.055700,0.099210,0.255033,-0.056166,0.100000,-0.014579,-0.013691,-0.009472,-0.00059716,-0.00025307,0.00084942,0.99999943,1
2.620000,0.29840386,0.06033126,-0.56921834,1.25187469,-0.98582011,-0.16338594,-2.79530931,0.256479,-0.057124,0.099196,0.257134,-0.057546,0.100000,-0.012748,-0.015410,-0.008746,-0.00067228,-0.00014642,0.00081777,0.99999943,1
2.640000,0.29959971,0.05558445,-0.57021433,1.25144410,-0.98597813,-0.16121590,-2.79350686,0.258623,-0.058500,0.099186,0.259277,-0.058859,0.100000,-0.010717,-0.016887,-0.007724,-0.00073679,-0.00003746,0.00077325,0.99999943,1
2.660000,0.30165258,0.05042503,-0.57194537,1.24979067,-0.98603565,-0.15905650,-2.79126954,0.260827,-0.059821,0.099187,0.261460,-0.060105,0.100000,-0.008516,-0.018097,-0.006423,-0.00078966,0.00007211,0.00071654,0.99999943,1
2.680000,0.30456841,0.04474609,-0.57419217,1.24686980,-0.98606896,-0.15683840,-2.78867030,0.263092,-0.061079,0.099201,0.263681,-0.061281,0.100000,-0.006180,-0.019021,-0.004863,-0.00083007,0.00018056,0.00064854,0.99999943,1
2.700000,0.30839545,0.03851320,-0.57676202,1.24268961,-0.98614210,-0.15455191,-2.78578210,0.265405,-0.062268,0.099230,0.265938,-0.062386,0.100000,-0.003748,-0.019646,-0.003068,-0.00085737,0.00028618,0.00057032,0.99999943,1
2.720000,0.31314570,0.03160069,-0.57941502,1.23726964,-0.98634821,-0.15221336,-2.78269792,0.267766,-0.063380,0.099266,0.268228,-0.063420,0.100000,-0.001256,-0.019961,-0.001068,-0.00087113,0.00038729,0.00048311,0.99999943,1
2.740000,0.31881979,0.02398170,-0.58196533,1.23061776,-0.98675907,-0.14984086,-2.77943087,0.270159,-0.064411,0.099304,0.270550,-0.064382,0.100000,0.001256,-0.019961,0.001107,-0.00087113,0.00048230,0.00038827,0.99999943,1
2.760000,0.32537165,0.01566534,-0.58418351,1.22287810,-0.98742241,-0.14747114,-2.77608871,0.272582,-0.065344,0.099352,0.272901,-0.065270,0.100000,0.003748,-0.019646,0.003423,-0.00085737,0.00056971,0.00028731,0.99999943,1
2.780000,0.33280933,0.00665773,-0.58583879,1.21405888,-0.98842436,-0.14514317,-2.77269745,0.275028,-0.066190,0.099410,0.275279,-0.066085,0.100000,0.006180,-0.019021,0.005842,-0.00083007,0.00064813,0.00018180,0.99999943,1
2.800000,0.34107816,-0.00303319,-0.58671951,1.20430744,-0.98980319,-0.14288501,-2.76931858,0.277497,-0.066940,0.099475,0.277681,-0.066823,0.100000,0.008516,-0.018097,0.008326,-0.00078966,0.00071633,0.00007341,0.99999943,1
2.820000,0.35014006,-0.01330704,-0.58662844,1.19373226,-0.99158734,-0.14076796,-2.76602268,0.279986,-0.067601,0.099552,0.280105,-0.067487,0.100000,0.010717,-0.016887,0.010838,-0.00073679,0.00077323,-0.00003616,0.99999943,1
2.840000,0.35994178,-0.02414549,-0.58537799,1.18242538,-0.99372494,-0.13879566,-2.76288509,0.282512,-0.068177,0.099628,0.282549,-0.068073,0.100000,0.012748,-0.015410,0.013335,-0.00067228,0.00081791,-0.00014516,0.99999943,1
2.860000,0.37032008,-0.03539627,-0.58286667,1.17050815,-0.99623567,-0.13698409,-2.76004219,0.285059,-0.068672,0.099705,0.285010,-0.068583,0.100000,0.014579,-0.013691,0.015781,-0.00059717,0.00084968,-0.00025189,0.99999943,1
2.880000,0.38122374,-0.04703134,-0.57886493,1.15815473,-0.99915010,-0.13525401,-2.75758505,0.287650,-0.069095,0.099779,0.287485,-0.069015,0.100000,0.016180,-0.011756,0.018135,-0.00051263,0.00086803,-0.00035467,0.99999943,1
2.900000,0.39246765,-0.05886532,-0.57333702,1.14555061,-1.00246513,-0.13355669,-2.75570822,0.290265,-0.069447,0.099852,0.289973,-0.069369,0.100000,0.017526,-0.009635,0.020361,-0.00042001,0.00087267,-0.00045185,0.99999943,1
2.920000,0.40386388,-0.07078099,-0.56620991,1.13284802,-1.00620782,-0.13170803,-2.75452662,0.292897,-0.069736,0.099924,0.292471,-0.069645,0.100000,0.018596,-0.007362,0.022423,-0.00032078,0.00086353,-0.00054192,0.99999943,1
2.940000,0.41513813,-0.08268995,-0.55738574,1.12030566,-1.01028740,-0.12955923,-2.75428486,0.295568,-0.069950,0.100007,0.294977,-0.069842,0.100000,0.019372,-0.004974,0.024289,-0.00021650,0.00084075,-0.00062344,0.99999943,1
2.960000,0.42608398,-0.09448048,-0.54697794,1.10803986,-1.01467693,-0.12694429,-2.75519180,0.298244,-0.070097,0.100085,0.297487,-0.069961,0.100000,0.019842,-0.002507,0.025931,-0.00010881,0.00080469,-0.00069513,0.99999943,1
2.980000,0.43652704,-0.10604889,-0.53505838,1.09629035,-1.01925480,-0.12367725,-2.75741482,0.300919,-0.070171,0.100157,0.300000,-0.070000,0.100000,0.020000,0.000000,0.027321,0.00000057,0.00075592,-0.00075584,0.99999943,1
3.000000,0.44618157,-0.11733526,-0.52177048,1.08522630,-1.02384472,-0.11959069,-2.76103830,0.303584,-0.070159,0.100218,0.302513,-0.069961,0.100000,0.019842,0.002507,0.028437,0.00010993,0.00069522,-0.00080462,0.99999943,1
3.020000,0.45485860,-0.12824513,-0.50728554,1.07507551,-1.02819872,-0.11455223,-2.76617622,0.306235,-0.070044,0.100269,0.305023,-0.069842,0.100000,0.019372,0.004974,0.029263,0.00021755,0.00062355,-0.00084070,0.99999943,1
3.040000,0.46238375,-0.13868694,-0.49182123,1.06599796,-1.03210545,-0.10861021,-2.77284288,0.308853,-0.069823,0.100311,0.307529,-0.069645,0.100000,0.018596,0.007362,0.029785,0.00032172,0.00054205,-0.00086350,0.99999943,1
3.060000,0.46859813,-0.14857708,-0.47567639,1.05813730,-1.03532279,-0.10176033,-2.78095436,0.311414,-0.069482,0.100336,0.310027,-0.069369,0.100000,0.017526,0.009635,0.029996,0.00042080,0.00045199,-0.00087267,0.99999943,1
3.080000,0.47336847,-0.15784973,-0.45899752,1.05162382,-1.03762627,-0.09412736,-2.79043198,0.313924,-0.069023,0.100364,0.312515,-0.069015,0.100000,0.016180,0.011756,0.029890,0.00051325,0.00035481,-0.00086805,0.99999943,1
3.100000,0.47667044,-0.16657262,-0.44190386,1.04657304,-1.03881657,-0.08587102,-2.80110979,0.316400,-0.068444,0.100389,0.314991,-0.068583,0.100000,0.014579,0.013691,0.029472,0.00059759,0.00025205,-0.00084972,0.99999943,1
3.120000,0.47848624,-0.17477606,-0.42452472,1.04307353,-1.03884828,-0.07722480,-2.81277943,0.318837,-0.067757,0.100416,0.317451,-0.068073,0.100000,0.012748,0.015410,0.028746,0.00067252,0.00014532,-0.00081797,0.99999943,1
3.140000,0.47886220,-0.18257985,-0.40688741,1.04118526,-1.03784263,-0.06833129,-2.82526445,0.321234,-0.066979,0.100444,0.319895,-0.067487,0.100000,0.010717,0.016887,0.027724,0.00073684,0.00003632,-0.00077330,0.99999943,1
3.160000,0.47775388,-0.19007610,-0.38914394,1.04097140,-1.03592598,-0.05931100,-2.83839655,0.323568,-0.066110,0.100470,0.322319,-0.066823,0.100000,0.008516,0.018097,0.026423,0.00078956,-0.00007324,-0.00071643,0.99999943,1
3.180000,0.47519448,-0.19741435,-0.37124711,1.04248810,-1.03325284,-0.05024205,-2.85190248,0.325862,-0.065160,0.100499,0.324721,-0.066085,0.100000,0.006180,0.019021,0.024863,0.00082984,-0.00018164,-0.00064824,0.99999943,1
3.200000,0.47122782,-0.20477423,-0.35323241,1.04570127,-1.03016257,-0.04125371,-2.86558342,0.328095,-0.064145,0.100513,0.327099,-0.065270,0.100000,0.003748,0.019646,0.023068,0.00085704,-0.00028715,-0.00056983,0.99999943,1
3.220000,0.46590173,-0.21228968,-0.33503899,1.05059552,-1.02695370,-0.03233860,-2.87938595,0.330280,-0.063081,0.100516,0.329450,-0.064382,0.100000,0.001256,0.019961,0.021068,0.00087076,-0.00038813,-0.00048243,0.99999943,1
3.240000,0.45928800,-0.22006352,-0.31661937,1.05710042,-1.02383959,-0.02351398,-2.89303589,0.332437,-0.061982,0.100508,0.331772,-0.063420,0.100000,-0.001256,0.019961,0.018893,0.00087076,-0.00048298,-0.00038743,0.99999943,1
3.260000,0.45128143,-0.22817184,-0.29803798,1.06523955,-1.02111483,-0.01478614,-2.90651464,0.334552,-0.060830,0.100494,0.334062,-0.062386,0.100000,-0.003748,0.019646,0.016577,0.00085704,-0.00057020,-0.00028633,0.99999943,1
3.280000,0.44202906,-0.23670259,-0.27917692,1.07486951,-1.01891601,-0.00617936,-2.91968155,0.336676,-0.059648,0.100478,0.336319,-0.061281,0.100000,-0.006180,0.019021,0.014158,0.00082984,-0.00064844,-0.00018072,0.99999943,1
3.300000,0.43144828,-0.24565315,-0.26020092,1.08599818,-1.01737106,0.00218880,-2.93248177,0.338791,-0.058401,0.100458,0.338540,-0.060105,0.100000,-0.008516,0.018097,0.011674,0.00078956,-0.00071645,-0.00007227,0.99999943,1
3.320000,0.41969377,-0.25506768,-0.24120215,1.09854853,-1.01657426,0.01024786,-2.94471693,0.340909,-0.057080,0.100415,0.340723,-0.058859,0.100000,-0.010717,0.016887,0.009162,0.00073684,-0.00077317,0.00003730,0.99999943,1
3.340000,0.40691504,-0.26477104,-0.22232729,1.11238062,-1.01658618,0.01773691,-2.95626307,0.343014,-0.055702,0.100362,0.342866,-0.057546,0.100000,-0.012748,0.015410,0.006665,0.00067252,-0.00081771,0.00014626,0.99999943,1
3.360000,0.39323184,-0.27464527,-0.20381171,1.12742567,-1.01738465,0.02444635,-2.96694040,0.345088,-0.054252,0.100296,0.344967,-0.056166,0.100000,-0.014579,0.013691,0.004219,0.00059759,-0.00084938,0.00025291,0.99999943,1
3.380000,0.37880620,-0.28454059,-0.18583579,1.14351261,-1.01892626,0.03006118,-2.97652960,0.347123,-0.052737,0.100226,0.347023,-0.054721,0.100000,-0.016180,0.011756,0.001865,0.00051325,-0.00086767,0.00035556,0.99999943,1
3.400000,0.36383229,-0.29423782,-0.16871297,1.16041040,-1.02100372,0.03424126,-2.98484135,0.349101,-0.051172,0.100154,0.349033,-0.053212,0.100000,-0.017526,0.009635,-0.000361,0.00042080,-0.00087229,0.00045259,0.99999943,1
3.420000,0.34856230,-0.30359390,-0.15273619,1.17792225,-1.02340436,0.03680707,-2.99177074,0.351018,-0.049563,0.100071,0.350994,-0.051641,0.100000,-0.018596,0.007363,-0.002423,0.00032172,-0.00086318,0.00054247,0.99999943,1
3.440000,0.33318737,-0.31239423,-0.13823739,1.19584119,-1.02591503,0.03768388,-2.99729729,0.352855,-0.047921,0.099984,0.352905,-0.050009,0.100000,-0.019372,0.004974,-0.004289,0.00021755,-0.00084047,0.00062381,0.99999943,1
3.460000,0.31777674,-0.32057276,-0.12548883,1.21394670,-1.02834022,0.03686916,-3.00132370,0.354609,-0.046239,0.099882,0.354764,-0.048317,0.100000,-0.019842,0.002507,-0.005931,0.00010993,-0.00080453,0.00069530,0.99999943,1
3.480000,0.30251980,-0.32794905,-0.11454877,1.23204160,-1.03048635,0.03441945,-3.00395536,0.356304,-0.044542,0.099814,0.356569,-0.046569,0.100000,-0.020000,-0.000000,-0.007321,0.00000057,-0.00075592,0.00075584,0.99999943,1
3.500000,0.28748429,-0.33458540,-0.10559757,1.24993443,-1.03227389,0.03040548,-3.00522470,0.357933,-0.042821,0.099749,0.358317,-0.044764,0.100000,-0.019842,-0.002507,-0.008437,-0.00010882,-0.00069540,0.00080447,0.99999943,1
3.520000,0.27270776,-0.34054026,-0.09869801,1.26748538,-1.03362179,0.02500989,-3.00518322,0.359506,-0.041064,0.099680,0.360009,-0.042905,0.100000,-0.019372,-0.004974,-0.009263,-0.00021650,-0.00062392,0.00084043,0.99999943,1
3.540000,0.25830585,-0.34579673,-0.09386397,1.28456247,-1.03447008,0.01832131,-3.00391388,0.361025,-0.039277,0.099617,0.361641,-0.040994,0.100000,-0.018596,-0.007362,-0.009785,-0.00032078,-0.00054260,0.00086316,0.99999943,1
3.560000,0.24425866,-0.35042292,-0.09103383,1.30107570,-1.03479576,0.01056037,-3.00157928,0.362503,-0.037445,0.099570,0.363212,-0.039033,0.100000,-0.017526,-0.009635,-0.009996,-0.00042001,-0.00045273,0.00087229,0.99999943,1
3.580000,0.23070453,-0.35448503,-0.09017883,1.31690562,-1.03455687,0.00190550,-2.99826956,0.363943,-0.035574,0.099529,0.364721,-0.037023,0.100000,-0.016180,-0.011756,-0.009890,-0.00051263,-0.00035570,0.00086768,0.99999943,1
3.600000,0.21770564,-0.35800377,-0.09122675,1.33194327,-1.03378534,-0.00737887,-2.99416351,0.365339,-0.033667,0.099505,0.366166,-0.034967,0.100000,-0.014579,-0.013691,-0.009472,-0.00059717,-0.00025307,0.00084941,0.99999943,1
3.620000,0.20524761,-0.36103532,-0.09406485,1.34607315,-1.03249395,-0.01714230,-2.98941278,0.366686,-0.031721,0.099504,0.367546,-0.032866,0.100000,-0.012748,-0.015410,-0.008746,-0.00067228,-0.00014642,0.00081777,0.99999943,1
3.640000,0.19349700,-0.36373916,-0.09860148,1.35919821,-1.03066838,-0.02713819,-2.98421907,0.367985,-0.029745,0.099494,0.368859,-0.030723,0.100000,-0.010717,-0.016887,-0.007724,-0.00073679,-0.00003746,0.00077325,0.99999943,1
3.660000,0.18243584,-0.36618370,-0.10463421,1.37125778,-1.02834511,-0.03705288,-2.97876978,0.369243,-0.027732,0.099488,0.370105,-0.028540,0.100000,-0.008516,-0.018097,-0.006423,-0.00078966,0.00007211,0.00071654,0.99999943,1
3.680000,0.17211382,-0.36845753,-0.11199656,1.38226402,-1.02557635,-0.04667676,-2.97317457,0.370451,-0.025674,0.099484,0.371281,-0.026319,0.100000,-0.006180,-0.019021,-0.004863,-0.00083007,0.00018056,0.00064854,0.99999943,1
3.700000,0.16255565,-0.37062344,-0.12046100,1.39210594,-1.02240002,-0.05587372,-2.96756697,0.371609,-0.023581,0.099488,0.372386,-0.024062,0.100000,-0.003748,-0.019646,-0.003068,-0.00085737,0.00028618,0.00057032,0.99999943,1
3.720000,0.15374523,-0.37282610,-0.12981696,1.40079057,-1.01893294,-0.06447846,-2.96205664,0.372704,-0.021442,0.099482,0.373420,-0.021772,0.100000,-0.001256,-0.019961,-0.001068,-0.00087113,0.00038729,0.00048311,0.99999943,1
3.740000,0.14572030,-0.37514752,-0.13982725,1.40830493,-1.01524115,-0.07238880,-2.95670462,0.373729,-0.019260,0.099465,0.374382,-0.019450,0.100000,0.001256,-0.019961,0.001107,-0.00087113,0.00048230,0.00038827,0.99999943,1
3.760000,0.13842675,-0.37765664,-0.15019442,1.41470611,-1.01147997,-0.07960281,-2.95152760,0.374676,-0.017025,0.099448,0.375270,-0.017099,0.100000,0.003748,-0.019646,0.003423,-0.00085737,0.00056971,0.00028730,0.99999943,1
3.780000,0.13186020,-0.38046527,-0.16060604,1.41998208,-1.00777519,-0.08614963,-2.94649982,0.375542,-0.014743,0.099425,0.376085,-0.014721,0.100000,0.006180,-0.019021,0.005842,-0.00083007,0.00064813,0.00018179,0.99999943,1
3.800000,0.12601218,-0.38358060,-0.17082858,1.42420769,-1.00422323,-0.09215737,-2.94163179,0.376313,-0.012415,0.099408,0.376823,-0.012319,0.100000,0.008516,-0.018097,0.008326,-0.00078966,0.00071633,0.00007340,0.99999943,1
3.820000,0.12085549,-0.38707417,-0.18059386,1.42739964,-1.00087726,-0.09768689,-2.93693972,0.376996,-0.010045,0.099390,0.377487,-0.009895,0.100000,0.010717,-0.016887,0.010838,-0.00073679,0.00077323,-0.00003616,0.99999943,1
3.840000,0.11638657,-0.39092293,-0.18966229,1.42964935,-0.99778843,-0.10283532,-2.93241930,0.377595,-0.007639,0.099382,0.378073,-0.007451,0.100000,0.012748,-0.015410,0.013335,-0.00067228,0.00081791,-0.00014516,0.99999943,1
3.860000,0.11256791,-0.39513215,-0.19784781,1.43108833,-0.99501646,-0.10770401,-2.92807198,0.378104,-0.005196,0.099382,0.378583,-0.004991,0.100000,0.014579,-0.013691,0.015781,-0.00059717,0.00084968,-0.00025190,0.99999943,1
3.880000,0.10935907,-0.39967591,-0.20497411,1.43181109,-0.99257439,-0.11238192,-2.92393303,0.378530,-0.002721,0.099389,0.379015,-0.002515,0.100000,0.016180,-0.011756,0.018135,-0.00051263,0.00086803,-0.00035467,0.99999943,1
3.900000,0.10670879,-0.40447241,-0.21091774,1.43197763,-0.99045503,-0.11691209,-2.92005825,0.378879,-0.000215,0.099407,0.379369,-0.000027,0.100000,0.017526,-0.009635,0.020361,-0.00042001,0.00087267,-0.00045185,0.99999943,1
3.920000,0.10455596,-0.40940732,-0.21555197,1.43171906,-0.98865324,-0.12135309,-2.91652679,0.379159,0.002313,0.099450,0.379645,0.002471,0.100000,0.018596,-0.007363,0.022423,-0.00032078,0.00086353,-0.00054192,0.99999943,1
3.940000,0.10283183,-0.41440415,-0.21877475,1.43118894,-0.98718154,-0.12571351,-2.91339588,0.379380,0.004856,0.099521,0.379842,0.004977,0.100000,0.019372,-0.004974,0.024289,-0.00021650,0.00084075,-0.00062344,0.99999943,1
3.960000,0.10138224,-0.41937312,-0.22051704,1.43057883,-0.98608166,-0.12995951,-2.91078711,0.379545,0.007417,0.099622,0.379961,0.007487,0.100000,0.019842,-0.002507,0.025931,-0.00010881,0.00080469,-0.00069513,0.99999943,1
3.980000,0.10010549,-0.42430267,-0.22081922,1.43007076,-0.98535895,-0.13406530,-2.90878201,0.379644,0.009995,0.099722,0.380000,0.010000,0.100000,0.020000,0.000000,0.027321,0.00000057,0.00075592,-0.00075584,0.99999943,1
4.000000,0.09889292,-0.42907435,-0.21968825,1.42982316,-0.98500258,-0.13796403,-2.90743399,0.379683,0.012582,0.099827,0.379961,0.012513,0.100000,0.019842,0.002507,0.028437,0.00010993,0.00069522,-0.00080462,0.99999943,1
4.020000,0.09751846,-0.43358034,-0.21719450,1.43002498,-0.98502433,-0.14157619,-2.90682745,0.379653,0.015182,0.099935,0.379842,0.015023,0.100000,0.019372,0.004974,0.029263,0.00021755,0.00062355,-0.00084070,0.99999943,1
4.040000,0.09588869,-0.43777919,-0.21342212,1.43082821,-0.98540908,-0.14482200,-2.90701485,0.379552,0.017788,0.100031,0.379645,0.017529,0.100000,0.018596,0.007362,0.029785,0.00032172,0.00054205,-0.00086350,0.99999943,1
4.060000,0.09380339,-0.44155025,-0.20847110,1.43241501,-0.98613590,-0.14763123,-2.90800047,0.379377,0.020404,0.100124,0.379369,0.020027,0.100000,0.017526,0.009635,0.029996,0.00042080,0.00045199,-0.00087267,0.99999943,1
4.080000,0.09115803,-0.44484964,-0.20247297,1.43487263,-0.98720652,-0.14998271,-2.90977573,0.379118,0.023016,0.100203,0.379015,0.022515,0.100000,0.016180,0.011756,0.029890,0.00051325,0.00035481,-0.00086805,0.99999943,1
4.100000,0.08789887,-0.44762221,-0.19557092,1.43830478,-0.98859674,-0.15187511,-2.91228437,0.378768,0.025616,0.100265,0.378583,0.024991,0.100000,0.014579,0.013691,0.029472,0.00059759,0.00025205,-0.00084972,0.99999943,1
4.120000,0.08387022,-0.44980472,-0.18793720,1.44286942,-0.99025905,-0.15327626,-2.91548967,0.378324,0.028210,0.100308,0.378073,0.027451,0.100000,0.012748,0.015410,0.028746,0.00067252,0.00014532,-0.00081797,0.99999943,1
4.140000,0.07901914,-0.45135832,-0.17965463,1.44861484,-0.99217182,-0.15421462,-2.91928625,0.377796,0.030789,0.100345,0.377487,0.029895,0.100000,0.010717,0.016887,0.027724,0.00073684,0.00003632,-0.00077330,0.99999943,1
4.160000,0.07332695,-0.45226982,-0.17091742,1.45559323,-0.99432611,-0.15475963,-2.92363930,0.377171,0.033347,0.100365,0.376823,0.032319,0.100000,0.008516,0.018097,0.026423,0.00078956,-0.00007324,-0.00071643,0.99999943,1
4.180000,0.06678490,-0.45252705,-0.16185156,1.46378922,-0.99670029,-0.15493506,-2.92839813,0.376458,0.035871,0.100374,0.376085,0.034721,0.100000,0.006180,0.019021,0.024863,0.00082984,-0.00018164,-0.00064824,0.99999943,1
4.200000,0.05930090,-0.45213291,-0.15259998,1.47321749,-0.99930179,-0.15480772,-2.93351078,0.375656,0.038366,0.100370,0.375270,0.037099,0.100000,0.003748,0.019646,0.023068,0.00085704,-0.00028715,-0.00056983,0.99999943,1
4.220000,0.05092784,-0.45103982,-0.14333706,1.48381484,-1.00212061,-0.15440707,-2.93884373,0.374764,0.040818,0.100364,0.374382,0.039450,0.100000,0.001256,0.019961,0.021068,0.00087076,-0.00038813,-0.00048243,0.99999943,1
4.240000,0.04173249,-0.44924805,-0.13424726,1.49558461,-1.00510788,-0.15386170,-2.94431782,0.373784,0.043229,0.100355,0.373420,0.041772,0.100000,-0.001256,0.019961,0.018893,0.00087076,-0.00048298,-0.00038743,0.99999943,1
4.260000,0.03170452,-0.44676653,-0.12548329,1.50838268,-1.00822318,-0.15323479,-2.94983912,0.372725,0.045588,0.100339,0.372386,0.044062,0.100000,-0.003748,0.019646,0.016577,0.00085704,-0.00057020,-0.00028633,0.99999943,1
4.280000,0.02090008,-0.44356403,-0.11723613,1.52221704,-1.01144147,-0.15262136,-2.95532846,0.371587,0.047907,0.100325,0.371281,0.046319,0.100000,-0.006180,0.019021,0.014158,0.00082984,-0.00064844,-0.00018072,0.99999943,1
